ID,SMILE
ID0000104,*SC(=O)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)CC(N)=O>>*SC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(N)=O
ID0000105,O=CNC1CCCCC1>>NC1CCCCC1
ID0000106,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
ID0000107,O=c1[nH]ccc2ccccc12>>c1ccc2cnccc2c1
ID0000108,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O>>CCCCCC(=O)C=CC1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
ID0000109,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS>>CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ID0000110,O=CC=Cc1ccc(O)cc1>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1
ID0000111,C=C(C)CCOP(=O)(O)OP(=O)(O)O>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0000112,O=C(O)C(=O)Cc1c[nH]cn1>>O=CCc1c[nH]cn1
ID0000113,COc1cc(OC)c(-c2coc3cc(O)ccc3c2=O)cc1OC>>COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1
ID0000114,N=C(NCC(=O)O)NP(=O)(O)O>>N=C(N)NCC(=O)O
ID0000115,CC(C)=CC[C@@H](/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](CCC(C)(C)O)C(C)(C)O)C(C)(C)O>>CC(/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](CCC(C)(C)O)C(C)(C)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@H](CCC(C)(C)O)C(C)(C)O
ID0000116,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ID0000117,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
ID0000118,CN1C2CCC1CC(OC(=O)C(O)Cc1ccccc1)C2>>CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(C=O)c1ccccc1)C2
ID0000119,*C(NC(N)=O)C(=O)O>>*C(N)C(=O)O
ID0000120,C=C/C(C)=C/C[C@@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@]12C>>C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0000121,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2>>CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2
ID0000122,O=C(O)C(=O)C[C@H](O)[C@H](O)CO>>N=C(C[C@H](O)[C@H](O)CO)C(=O)O
ID0000123,C=C(C)[C@H]1CCC(C)(O)OC(=O)C1>>C=C(C)[C@@H](CCC(C)=O)CC(=O)O
ID0000124,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)C2CCCN2C(=O)[C@]1(O)[C@H]3O>>COc1ccc2c3c(n(CC=C(C)C)c2c1)[C@H](C=C(C)C)N1C(=O)C2CCCN2C(=O)[C@]1(O)[C@H]3O
ID0000125,*OP(=O)(O)OC[C@H]1O[C@@H](O)C[C@@H]1OP(=O)(O)O*>>*OP(=O)(O)OC[C@H]1O[C@@H](n2c(=O)[nH]c3c(=O)[nH]c(N)nc32)C[C@@H]1OP(=O)(O)O*
ID0000126,CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5NC4[C@@](O)(C(=O)OC)C1)[C@@H]32>>CC[C@]12C=CCN3CC[C@]4(C(=Nc5cc(OC)ccc54)[C@@](O)(C(=O)OC)C1)[C@@H]32
ID0000127,O=C(O)Cc1cc(O)ccc1O>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC=C(C)CCc1cc(O)cc(C)c1O
ID0000128,NC(CS)C(=O)O>>CC(N)C(=O)O
ID0000129,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12>>S=c1[nH]cnc2[nH]cnc12
ID0000130,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)c(O)c1
ID0000131,Cn1cnc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c1=N>>O=C(O)CCC(=O)O
ID0000132,O=C1CC(O)(C(=O)O)CO1>>C=C(CC(=O)O)C(=O)O
ID0000133,*SC(=O)CC(=O)CCCCCCCCCCCCC>>*SC(=O)C[C@H](O)CCCCCCCCCCCCC
ID0000134,CC[C@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1>>CC[C@H](OC(C)=O)C(C[C@H](C)N)(c1ccccc1)c1ccccc1
ID0000135,NC(Cc1ccc(O)cc1)C(=O)O>>ON=CCc1ccc(O)cc1
ID0000136,C=C(C)[C@@H](CC=C(C)C)COP(=O)(O)OP(=O)(O)O>>CC(C)=CCOP(=O)(O)OP(=O)(O)O
ID0000137,OC1O[C@H](CO[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O>>OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
ID0000138,*O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O[C@@H]3CO[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O>>O[C@@H]1[C@@H](O)[C@H](O)OC[C@H]1O
ID0000139,C=C(C)CCOP(=O)(O)O>>C[C@@](O)(CCOP(=O)(O)O)CC(=O)O
ID0000140,C=C[C@H]1[C@H](O)OC=C(C(=O)OC)[C@H]1C[C@H]1NCCc2cc(O)c(O)cc21>>C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@H]1NCCc2cc(O)c(O)cc21
ID0000141,O=C1CCC[C@@H]2[C@H]3C[C@H](CN12)[C@@H]1C[C@@H](O)CCN1C3>>C/C=C(\C)C(=O)O[C@H]1CCN2C[C@@H]3C[C@H](CN4C(=O)CCC[C@H]34)[C@@H]2C1
ID0000142,Cc1ncc(C[n+]2csc(CC=O)c2C)c(N)n1>>Cc1ncc(C[n+]2csc(CC(=O)O)c2C)c(N)n1
ID0000143,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC>>*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC
ID0000144,O=C1C=C(O)C(=O)C(Cl)=C1>>O=C1C=C(Cl)C(=O)C(Cl)=C1
ID0000145,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1>>CCC[S+]([O-])c1ccc2[nH]c(NC(=O)OC)nc2c1
ID0000146,C=C(C)[C@H]1C=CC(C)C(=O)C1>>C=C(C)[C@H]1CC=C(C)[C@@H](O)C1
ID0000147,*C(=O)OC(*)CC(=O)NC(CCCNC)C(=O)O>>*C(=O)OC(*)CC(=O)NC(CCCN(C)C)C(=O)O
ID0000148,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O>>CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO
ID0000149,COc1cc(C2[C@@H](C)C=C[C@H]3CCCC[C@@H]23)oc(=O)c1C=O>>C/C=C/C=C/CCCC/C=C/c1cc(OC)c(C=O)c(=O)o1
ID0000150,O=C1CC(c2cc(O)cc(O)c2)Oc2ccccc21>>O=C1CC(c2cccc(O)c2)Oc2ccccc21
ID0000151,CC(C)=CCc1cc(C(=O)O)ccc1O>>CC(C)=CCc1cc(C=O)ccc1O
ID0000152,O=C(NC1COC(=O)C(NC(=O)c2cccc(O)c2O)COC(=O)C(NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O>>O=C(O)c1cccc(O)c1O
ID0000153,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
ID0000154,O=C(O)CCCC(=O)C(=O)O>>O=C(O)CCC(C(=O)O)C(O)C(=O)O
ID0000155,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(C=O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O>>CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
ID0000156,ClC1=C[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl>>Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
ID0000157,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@](O)(CO)[C@@H](O)[C@@H]1O
ID0000158,CC1=C2N=C(C=C3N=C(C(C)=C4N[C@@](C)(C5N=C1[C@](C)(CCC(=O)NC[C@@H](C)O)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O>>CC1=C2N=C(C=C3N=C(C(C)=C4N[C@@](C)(C5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)(O)O)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
ID0000159,Cc1cc(=O)cc(O)o1>>CC(=O)CC(=O)CC(=O)O
ID0000160,Oc1ccc(CCNCc2ccc(O)c(O)c2)cc1>>Oc1ccc(CCN=Cc2ccc(O)c(O)c2)cc1
ID0000161,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H]1C(C)=CCCC1(C)C>>CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C
ID0000162,O=C(C=Cc1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
ID0000163,CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1O)[C@@H]32>>CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)C1)[C@@H]32
ID0000164,CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5NC4[C@@](O)(C(=O)OC)C1)[C@@H]32>>CC[C@]12C=CCN3CC[C@]4(C(=Nc5cc(OC)ccc54)C(C(=O)OC)C1)[C@@H]32
ID0000165,O=C1C(CO)OCC(O)C1O>>O=C1C=CCOC1(O)CO
ID0000166,*NC(=O)CCCCCCC>>CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ID0000167,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3CC(=O)C(=O)C(C)O3)O2)c(=O)[nH]c1=O>>Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3CC(=O)C(O)C(C)O3)O2)c(=O)[nH]c1=O
ID0000168,CC(C)C1=CC2=C(CC1)[C@@]1(C)CCC[C@@](C)(C=O)[C@@H]1CC2>>CC(C)C1=CC2=C(CC1)[C@@]1(C)CCC[C@@](C)(CO)[C@@H]1CC2
ID0000169,C[C@H](CC[C@@H](O)[C@@H](O)[C@@H](O)CO[C@H]1[C@H](N)[C@@H](O)[C@H](O)[C@]1(O)CO)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12>>C[C@H](CC[C@@H](O)[C@@H](O)[C@@H](O)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12
ID0000170,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O>>O=C1O[C@H](CO)C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)C1O
ID0000171,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(CO)CCC[C@@](C)(C(=O)O)[C@H]1C3C(=O)O>>C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(C=O)CCC[C@@](C)(C(=O)O)C1C3C(=O)O
ID0000172,CC(C)(O)[C@@H]1CC[C@]2(C=O)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1>>CC(C)(O)[C@@H]1C[C@@H](O)[C@]2(C=O)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1
ID0000173,CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O>>CC(=O)N[C@@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
ID0000174,Nc1cncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O>>N=C(CNC=O)N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ID0000175,*C(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ID0000176,C=C[C@]1(C)CC[C@@H]2C(=CC[C@H]3C(C)(C)CCC[C@]23C)C1>>C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0000177,*CC(=O)O[C@H](C*)CC(=O)NC(CCCNC)C(=O)O>>C[S@@+](CCC(N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
ID0000178,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3
ID0000179,CC(=O)N[C@@H]1C(O)O[C@H](C)[C@@H](NC(=O)C(C)N)[C@@H]1O>>CC(=O)N[C@H]1[C@H]([C@H](NC(=O)C(C)N)[C@@H](C)O)O[C@](O)(C(=O)O)C[C@@H]1O
ID0000180,O[C@@H]1C(c2ccccc2)=CC=C[C@@H]1O>>Oc1cccc(-c2ccccc2)c1O
ID0000181,*NC(=O)C1CSSCC(NC(*)=O)C(=O)N1>>*NC(=O)C(CS)NC(=O)C(CS)NC(*)=O
ID0000182,*O[C@@H]1O[C@H]2CO[C@@H]([C@@H]1O)[C@@H]2O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H]3CO[C@@H]([C@@H]2O)[C@@H]3O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O*)[C@H]2O)[C@H]1O>>OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O[C@@H]2O[C@H]3CO[C@@H]([C@@H]2O)[C@@H]3O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H]4CO[C@@H]([C@@H]3O)[C@@H]4O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H]5CO[C@@H]([C@@H]4O)[C@@H]5O)[C@H]3O)[C@H]2O)[C@H]1O
ID0000183,O=C(O)c1cccnc1>>O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
ID0000184,N[C@H]1[C@H](O)[C@@H](COP(=O)(O)O)OC(O)[C@@H]1O>>O=C1OC(COP(=O)(O)O)C(O)C(O)C1O
ID0000185,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](COC(N)=O)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O>>NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O
ID0000186,CC(C)/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O>>CC(C)CC1NC(=O)C(Cc2ccccc2)NC1=O
ID0000187,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C>>C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ID0000188,CC(C)=CCC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)(O)O>>C=C1CC[C@H](C(C)C)[C@H]2C=C(C)CC[C@H]12
ID0000189,CSCCCCCCCC(NO)C(=O)O>>CSCCCCCCCC(C(=O)O)N(O)O
ID0000190,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ID0000191,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)c2cc(C(=O)O)c[n+]([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2)[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ID0000192,*C(=O)C(*)N>>*C(=O)C(*)NC(=O)CC(N)C(=O)O
ID0000193,O=P(O)(O)CCO>>Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)CCO)[C@@H](O)[C@H]2O)c(=O)n1
ID0000194,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1>>*O[C@@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O
ID0000195,COC(=O)c1c(O[C@@H]2O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]2OC)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(O)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O>>COC(=O)c1c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]2OC)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(O)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O
ID0000196,NC(CCNC(Cc1c[nH]cn1)C(=O)O)C(=O)O>>CC(NC(CCNC(Cc1c[nH]cn1)C(=O)O)C(=O)O)C(=O)O
ID0000197,O=CCc1ccc(O)cc1>>NC[C@H](O)c1ccc(O)cc1
ID0000198,*[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](*)[C@H](OP(=O)(O)O)[C@@H]2O)[C@H]1O>>*[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](*)[C@@H]3OP(=O)(O)O[C@@H]32)[C@H]1O
ID0000199,CC1=c2c(O)c3c(O)cccc3cc2=C[C@@H](CC(=O)O)O1>>CC1(O)O[C@H](CC(=O)O)Cc2cc3cccc(O)c3c(O)c21
ID0000200,O=C1C(O)CC(O)(C(=O)O)CC1O>>O=C(O)C1CC(=O)C(O)C(=O)C1
ID0000201,NCCCCC(N)C(=O)N1CCCC1C(=O)O>>NCCCCC(N)C(=O)O
ID0000202,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O>>O=C(C=Cc1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
ID0000203,O=C1OC(CO)C(O)C(O)C1O>>O=C1C(CO)OC(O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C1O
ID0000204,N[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(C=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O>>NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O
ID0000205,CC(=O)c1c(CC(=O)CC(=O)O)cc2cc3cc(O)cc(O)c3c(O)c2c1O>>CC(=O)CC(=O)c1c(CC(=O)CC(=O)CC(=O)O)cc2cc(O)cc(O)c2c1O
ID0000206,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3CC(=O)C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C>>CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3CC(=O)C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ID0000207,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O>>Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1
ID0000208,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(N)(=O)O)[C@@H](O)[C@H]2O)c(=O)n1>>Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)NC(=O)CCC(N)C(=O)O)[C@@H](O)[C@H]2O)c(=O)n1
ID0000209,COc1cc(OC)c2c(c1O)C(=O)C(CC(C)=O)C(=O)C2=O>>COc1cc(OC)c2c(c1O)C(=O)C(=CC(C)=O)C(C(=O)O)C2=O
ID0000210,COc1cc(C=CC(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O>>COc1cc(C=CC(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)C=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O
ID0000211,*NC(*)C(=O)O>>*NC(*)C(=O)NC(*)C(=O)NC(*)C(=O)O
